response_time_ms,request_size_bytes,requests_per_minute_from_ip,failed_login_attempts,refresh_token_calls_per_min,db_query_latency_ms,cpu_usage_percent,status_family,is_error,endpoint_risk_score,db_latency_spike,auth_failure_ratio,db_connection_errors,is_server_error,is_auth_endpoint,is_post_method,threat_label
4.615384615384615,289.0769230769231,13.0,0.0,3.0,0.0,83.49230769230768,4.3076923076923075,1.0,1.5714285714285714,0.0,0.0,0.0,1.0,1.0,1.0,ddos
17.78125,313.5,32.0,0.0,32.0,0.0,31.109375,2.5625,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
17.083333333333332,261.2916666666667,24.0,0.0,24.0,0.0,30.162499999999998,2.5,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
4.615384615384615,338.38461538461536,13.0,0.0,0.0,0.0,84.66153846153847,4.384615384615385,1.0,1.375,0.0,0.0,0.0,1.0,1.0,1.0,ddos
5.142857142857143,297.07142857142856,14.0,0.0,2.0,0.0,83.25714285714285,4.142857142857143,1.0,1.375,0.0,0.0,0.0,1.0,1.0,1.0,ddos
53.36363636363637,248.9090909090909,11.0,9.0,0.0,35.90909090909091,22.618181818181817,3.6363636363636362,1.0,3.0,12.383673602805688,0.8181818181818182,0.0,0.0,1.0,1.0,brute_force
5.555555555555555,340.77777777777777,9.0,0.0,0.0,0.0,87.04444444444445,4.111111111111111,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,ddos
5.142857142857143,299.64285714285717,14.0,0.0,3.0,0.0,85.87142857142858,4.214285714285714,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,ddos
58.44444444444444,225.88888888888889,9.0,8.0,0.0,37.55555555555556,28.211111111111112,3.7777777777777777,1.0,3.0,18.142100277231844,0.8888888888888888,0.0,0.0,1.0,1.0,brute_force
56.0,304.5,6.0,3.0,0.0,41.0,23.61666666666667,3.0,1.0,3.0,11.210114480533491,0.5,0.0,0.0,1.0,1.0,brute_force
18.258064516129032,291.48387096774195,31.0,0.0,31.0,0.0,30.406451612903222,2.4516129032258065,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
4.882352941176471,245.58823529411765,17.0,0.0,2.0,0.0,85.04117647058824,4.0,1.0,1.5555555555555556,0.0,0.0,0.0,0.0,1.0,1.0,ddos
4.8,263.2,5.0,0.0,0.0,0.0,83.66,4.4,1.0,1.6666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,ddos
16.6,285.8285714285714,35.0,0.0,35.0,0.0,27.825714285714287,2.6285714285714286,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
62.833333333333336,302.5,6.0,6.0,0.0,45.166666666666664,26.433333333333334,4.0,1.0,3.0,14.622091353686569,1.0,0.0,0.0,1.0,1.0,brute_force
5.466666666666667,238.2,15.0,0.0,2.0,0.0,81.98,4.133333333333334,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,ddos
4.125,284.75,8.0,0.0,0.0,0.0,84.75,4.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,ddos
47.75,324.875,8.0,6.0,0.0,32.625,20.237499999999997,3.5,1.0,3.0,16.116276710208222,0.75,0.0,0.0,1.0,1.0,brute_force
4.117647058823529,286.0,17.0,0.0,0.0,0.0,82.83529411764707,4.235294117647059,1.0,1.1111111111111112,0.0,0.0,0.0,1.0,1.0,1.0,ddos
58.0,226.0,8.0,4.0,0.0,43.0,22.4,3.0,1.0,3.0,13.720422734012244,0.5,0.0,0.0,1.0,1.0,brute_force
55.57142857142857,234.71428571428572,7.0,6.0,0.0,45.0,24.657142857142855,3.7142857142857144,1.0,3.0,15.137465347370977,0.8571428571428571,0.0,0.0,1.0,1.0,brute_force
4.9,311.0,10.0,0.0,0.0,0.0,81.78999999999999,4.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,ddos
17.12,254.72,25.0,0.0,25.0,0.0,30.912,3.04,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
5.076923076923077,287.61538461538464,13.0,0.0,1.0,0.0,85.45384615384616,4.3076923076923075,1.0,1.5555555555555556,0.0,0.0,0.0,1.0,1.0,1.0,ddos
3.3333333333333335,184.88888888888889,9.0,0.0,0.0,0.0,86.32222222222222,4.222222222222222,1.0,1.375,0.0,0.0,0.0,1.0,1.0,1.0,ddos
48.333333333333336,233.44444444444446,9.0,7.0,0.0,31.666666666666668,26.666666666666668,3.5555555555555554,1.0,3.0,13.572848714334889,0.7777777777777778,0.0,0.0,1.0,1.0,brute_force
18.185185185185187,258.25925925925924,27.0,0.0,27.0,0.0,27.703703703703702,2.4444444444444446,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
4.769230769230769,309.15384615384613,13.0,0.0,0.0,0.0,85.09230769230768,4.153846153846154,1.0,1.125,0.0,0.0,0.0,1.0,1.0,1.0,ddos
4.75,272.5,12.0,0.0,3.0,0.0,88.01666666666665,4.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,1.0,1.0,ddos
63.0,238.125,8.0,6.0,0.0,45.625,25.975,3.5,1.0,3.0,12.628712325490671,0.75,0.0,0.0,1.0,1.0,brute_force
17.0,270.72727272727275,33.0,0.0,33.0,0.0,32.11212121212122,2.787878787878788,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
16.974358974358974,274.1025641025641,39.0,0.0,39.0,0.0,29.599999999999998,2.717948717948718,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
58.916666666666664,298.1666666666667,12.0,11.0,0.0,41.583333333333336,26.175,3.8333333333333335,1.0,3.0,13.394391446505594,0.9166666666666666,0.0,0.0,1.0,1.0,brute_force
3.75,287.5833333333333,12.0,0.0,4.0,0.0,86.175,4.083333333333333,1.0,1.4285714285714286,0.0,0.0,0.0,1.0,1.0,1.0,ddos
4.384615384615385,290.84615384615387,13.0,0.0,2.0,0.0,87.5,4.076923076923077,1.0,1.3,0.0,0.0,0.0,1.0,1.0,1.0,ddos
53.625,269.125,8.0,8.0,0.0,36.75,28.4625,4.0,1.0,3.0,17.548148050435408,1.0,0.0,0.0,1.0,1.0,brute_force
4.0,285.0,9.0,0.0,2.0,0.0,84.94444444444444,4.111111111111111,1.0,1.5714285714285714,0.0,0.0,0.0,1.0,1.0,1.0,ddos
3.875,240.375,8.0,0.0,2.0,0.0,83.525,4.125,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,ddos
5.25,277.25,12.0,0.0,0.0,0.0,79.02500000000002,4.083333333333333,1.0,1.125,0.0,0.0,0.0,1.0,1.0,1.0,ddos
55.8,325.2,5.0,5.0,0.0,36.0,23.6,4.0,1.0,3.0,12.016655108639842,1.0,0.0,0.0,1.0,1.0,brute_force
18.185185185185187,287.6296296296296,27.0,0.0,27.0,0.0,31.51481481481482,2.814814814814815,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
5.875,254.75,8.0,0.0,1.0,0.0,84.625,4.125,1.0,1.6666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,ddos
53.166666666666664,199.91666666666666,12.0,12.0,0.0,35.0,24.150000000000002,4.0,1.0,3.0,10.770329614269007,1.0,0.0,0.0,1.0,1.0,brute_force
18.833333333333332,297.47222222222223,36.0,0.0,36.0,0.0,28.725000000000005,2.611111111111111,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
4.6875,252.3125,16.0,0.0,1.0,0.0,83.25625,4.0625,1.0,1.5555555555555556,0.0,0.0,0.0,1.0,1.0,1.0,ddos
57.5,283.7,10.0,10.0,0.0,44.6,26.080000000000002,4.0,1.0,3.0,14.766177569025778,1.0,0.0,0.0,1.0,1.0,brute_force
4.3076923076923075,316.0769230769231,13.0,0.0,0.0,0.0,85.0,4.3076923076923075,1.0,1.3,0.0,0.0,0.0,1.0,1.0,1.0,ddos
5.846153846153846,275.3076923076923,13.0,0.0,1.0,0.0,81.02307692307694,4.076923076923077,1.0,1.3636363636363635,0.0,0.0,0.0,1.0,1.0,1.0,ddos
45.5,184.0,4.0,4.0,0.0,30.75,22.4,4.0,1.0,3.0,13.790848414800301,1.0,0.0,0.0,1.0,1.0,brute_force
4.636363636363637,300.0,11.0,0.0,2.0,0.0,85.7818181818182,4.181818181818182,1.0,1.7142857142857142,0.0,0.0,0.0,1.0,1.0,1.0,ddos
17.16216216216216,313.5135135135135,37.0,0.0,37.0,0.0,29.2972972972973,2.810810810810811,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
3.6666666666666665,305.25,12.0,0.0,1.0,0.0,82.46666666666667,4.166666666666667,1.0,1.125,0.0,0.0,0.0,1.0,1.0,1.0,ddos
4.642857142857143,241.35714285714286,14.0,0.0,0.0,0.0,82.4357142857143,4.285714285714286,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,ddos
18.805555555555557,312.6111111111111,36.0,0.0,36.0,0.0,27.811111111111114,3.111111111111111,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
5.2631578947368425,263.10526315789474,19.0,0.0,0.0,0.0,84.5842105263158,4.052631578947368,1.0,1.25,0.0,0.0,0.0,1.0,1.0,1.0,ddos
60.42857142857143,324.42857142857144,7.0,7.0,0.0,46.857142857142854,22.971428571428568,4.0,1.0,3.0,13.746984827107896,1.0,0.0,0.0,1.0,1.0,brute_force
55.0,191.8,5.0,5.0,0.0,41.0,29.2,4.0,1.0,3.0,13.221195104830729,1.0,0.0,0.0,1.0,1.0,brute_force
56.2,213.1,10.0,10.0,0.0,42.5,18.16,4.0,1.0,3.0,12.093386622447824,1.0,0.0,0.0,1.0,1.0,brute_force
4.571428571428571,247.57142857142858,7.0,0.0,1.0,0.0,83.22857142857143,4.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,ddos
5.333333333333333,181.58333333333334,12.0,0.0,2.0,0.0,86.03333333333332,4.333333333333333,1.0,1.375,0.0,0.0,0.0,1.0,1.0,1.0,ddos
19.81578947368421,290.6578947368421,38.0,0.0,38.0,0.0,29.38157894736843,2.736842105263158,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
5.125,308.5625,16.0,0.0,1.0,0.0,85.70625000000001,4.125,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,ddos
17.774193548387096,272.0967741935484,31.0,0.0,31.0,0.0,30.54838709677419,2.838709677419355,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
51.57142857142857,354.85714285714283,7.0,7.0,0.0,36.42857142857143,32.628571428571426,4.0,1.0,3.0,9.131689608283935,1.0,0.0,0.0,1.0,1.0,brute_force
4.714285714285714,284.14285714285717,14.0,0.0,0.0,0.0,85.08571428571429,4.142857142857143,1.0,1.2222222222222223,0.0,0.0,0.0,1.0,1.0,1.0,ddos
4.3,271.2,10.0,0.0,0.0,0.0,89.7,4.2,1.0,1.2,0.0,0.0,0.0,1.0,1.0,1.0,ddos
5.833333333333333,288.1666666666667,12.0,0.0,0.0,0.0,82.05833333333332,4.0,1.0,1.25,0.0,0.0,0.0,0.0,1.0,1.0,ddos
54.22222222222222,231.77777777777777,9.0,9.0,0.0,35.77777777777778,22.922222222222224,4.0,1.0,3.0,13.096036531695617,1.0,0.0,0.0,1.0,1.0,brute_force
43.75,280.5,8.0,8.0,0.0,30.25,28.0,4.0,1.0,3.0,9.730750228014282,1.0,0.0,0.0,1.0,1.0,brute_force
4.222222222222222,297.0,9.0,0.0,0.0,0.0,87.16666666666667,4.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,ddos
60.55555555555556,227.11111111111111,9.0,9.0,0.0,47.666666666666664,21.477777777777774,4.0,1.0,3.0,10.077477638553983,1.0,0.0,0.0,1.0,1.0,brute_force
17.5,281.9166666666667,36.0,0.0,36.0,0.0,29.349999999999998,2.611111111111111,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
5.363636363636363,251.0909090909091,11.0,0.0,0.0,0.0,82.19090909090909,4.090909090909091,1.0,1.375,0.0,0.0,0.0,1.0,1.0,1.0,ddos
3.9375,343.0,16.0,0.0,3.0,0.0,84.7,4.125,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,ddos
50.9,329.6,10.0,10.0,0.0,37.8,26.54,4.0,1.0,3.0,16.479077644091614,1.0,0.0,0.0,1.0,1.0,brute_force
3.7,313.3,10.0,0.0,0.0,0.0,84.67,4.1,1.0,0.875,0.0,0.0,0.0,1.0,1.0,1.0,ddos
4.666666666666667,333.8888888888889,9.0,0.0,0.0,0.0,84.32222222222221,4.0,1.0,1.25,0.0,0.0,0.0,0.0,1.0,1.0,ddos
5.352941176470588,244.35294117647058,17.0,0.0,2.0,0.0,85.01764705882353,4.117647058823529,1.0,1.3636363636363635,0.0,0.0,0.0,1.0,1.0,1.0,ddos
46.833333333333336,380.8333333333333,6.0,6.0,0.0,32.833333333333336,22.400000000000002,4.0,1.0,3.0,11.231157059220966,1.0,0.0,0.0,1.0,1.0,brute_force
18.434782608695652,271.7391304347826,23.0,0.0,23.0,0.0,29.130434782608695,2.608695652173913,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
15.714285714285714,292.32142857142856,28.0,0.0,28.0,0.0,32.449999999999996,2.7857142857142856,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
46.25,322.75,4.0,4.0,0.0,38.0,22.075,4.0,1.0,3.0,12.529964086141668,1.0,0.0,0.0,1.0,1.0,brute_force
5.285714285714286,313.7142857142857,7.0,0.0,1.0,0.0,85.94285714285715,4.0,1.0,1.8,0.0,0.0,0.0,0.0,1.0,1.0,ddos
14.8,293.28,25.0,0.0,25.0,0.0,29.427999999999997,2.8,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
4.411764705882353,243.94117647058823,17.0,0.0,1.0,0.0,84.38823529411765,4.117647058823529,1.0,1.4545454545454546,0.0,0.0,0.0,1.0,1.0,1.0,ddos
4.583333333333333,296.8333333333333,12.0,0.0,1.0,0.0,83.68333333333334,4.166666666666667,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,ddos
49.75,351.3333333333333,12.0,12.0,0.0,34.416666666666664,22.691666666666663,4.0,1.0,3.0,12.880594793029639,1.0,0.0,0.0,1.0,1.0,brute_force
5.666666666666667,283.1666666666667,12.0,0.0,1.0,0.0,88.68333333333334,4.0,1.0,1.2222222222222223,0.0,0.0,0.0,0.0,1.0,1.0,ddos
4.785714285714286,270.14285714285717,14.0,0.0,1.0,0.0,82.89285714285714,4.214285714285714,1.0,1.625,0.0,0.0,0.0,1.0,1.0,1.0,ddos
49.875,316.5,8.0,8.0,0.0,36.5,27.5875,4.0,1.0,3.0,13.82931668593933,1.0,0.0,0.0,1.0,1.0,brute_force
18.166666666666668,275.2,30.0,0.0,30.0,0.0,31.089999999999996,2.6666666666666665,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
52.22222222222222,303.6666666666667,9.0,9.0,0.0,38.666666666666664,27.177777777777774,4.0,1.0,3.0,14.142135623730951,1.0,0.0,0.0,1.0,1.0,brute_force
5.0,328.75,12.0,0.0,0.0,0.0,82.45833333333333,4.0,1.0,1.1818181818181819,0.0,0.0,0.0,0.0,1.0,1.0,ddos
16.142857142857142,290.10714285714283,28.0,0.0,28.0,0.0,29.653571428571436,2.5,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
5.0,278.46153846153845,13.0,0.0,1.0,0.0,84.14615384615384,4.230769230769231,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,ddos
5.076923076923077,294.0769230769231,13.0,0.0,0.0,0.0,86.27692307692307,4.153846153846154,1.0,1.2857142857142858,0.0,0.0,0.0,1.0,1.0,1.0,ddos
53.7,384.2,10.0,10.0,0.0,37.9,28.6,4.0,1.0,3.0,10.270832488167645,1.0,0.0,0.0,1.0,1.0,brute_force
5.818181818181818,366.27272727272725,11.0,0.0,3.0,0.0,81.49090909090908,4.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,ddos
3.75,381.375,8.0,0.0,0.0,0.0,87.8375,4.25,1.0,1.2,0.0,0.0,0.0,1.0,1.0,1.0,ddos
45.75,256.75,4.0,4.0,0.0,25.0,27.15,4.0,1.0,3.0,8.031189202104505,1.0,0.0,0.0,1.0,1.0,brute_force
5.25,272.125,16.0,0.0,0.0,0.0,82.9625,4.25,1.0,1.2222222222222223,0.0,0.0,0.0,1.0,1.0,1.0,ddos
46.0,194.22222222222223,9.0,9.0,0.0,33.0,22.93333333333333,4.0,1.0,3.0,11.115554667022044,1.0,0.0,0.0,1.0,1.0,brute_force
15.296296296296296,262.81481481481484,27.0,0.0,27.0,0.0,30.833333333333332,2.5925925925925926,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
6.666666666666667,266.5,12.0,0.0,2.0,0.0,88.25000000000001,4.083333333333333,1.0,1.1111111111111112,0.0,0.0,0.0,1.0,1.0,1.0,ddos
17.90625,296.03125,32.0,0.0,32.0,0.0,29.803125,2.4375,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
4.583333333333333,212.0,12.0,0.0,1.0,0.0,83.1,4.166666666666667,1.0,1.4,0.0,0.0,0.0,1.0,1.0,1.0,ddos
54.333333333333336,253.16666666666666,6.0,6.0,0.0,38.166666666666664,31.033333333333342,4.0,1.0,3.0,11.126794486983012,1.0,0.0,0.0,1.0,1.0,brute_force
6.25,212.0,8.0,0.0,1.0,0.0,82.275,4.125,1.0,1.6666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,ddos
55.4,320.5,10.0,10.0,0.0,41.0,21.88,4.0,1.0,3.0,14.913081505845799,1.0,0.0,0.0,1.0,1.0,brute_force
4.0,302.0,6.0,0.0,0.0,0.0,86.55000000000001,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ddos
4.5,239.57142857142858,14.0,0.0,1.0,0.0,85.90714285714287,4.142857142857143,1.0,1.3636363636363635,0.0,0.0,0.0,1.0,1.0,1.0,ddos
17.17142857142857,264.85714285714283,35.0,0.0,35.0,0.0,29.359999999999996,2.5142857142857142,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
4.75,321.125,8.0,0.0,2.0,0.0,80.94999999999999,4.375,1.0,1.1666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,ddos
15.26086956521739,288.9130434782609,23.0,0.0,23.0,0.0,29.7304347826087,3.0434782608695654,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
4.684210526315789,314.2105263157895,19.0,0.0,1.0,0.0,84.69473684210527,4.105263157894737,1.0,1.625,0.0,0.0,0.0,1.0,1.0,1.0,ddos
54.55555555555556,256.77777777777777,9.0,9.0,0.0,38.888888888888886,25.311111111111114,4.0,1.0,3.0,15.81451122963017,1.0,0.0,0.0,1.0,1.0,brute_force
54.0,170.5,6.0,6.0,0.0,41.666666666666664,24.266666666666666,4.0,1.0,3.0,14.693157893689461,1.0,0.0,0.0,1.0,1.0,brute_force
5.461538461538462,307.46153846153845,13.0,0.0,2.0,0.0,84.89230769230768,4.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,ddos
53.77777777777778,284.0,9.0,9.0,0.0,41.55555555555556,23.744444444444447,4.0,1.0,3.0,8.207193472275284,1.0,0.0,0.0,1.0,1.0,brute_force
5.888888888888889,347.0,9.0,0.0,1.0,0.0,85.45555555555556,4.0,1.0,1.5714285714285714,0.0,0.0,0.0,0.0,1.0,1.0,ddos
5.055555555555555,293.3888888888889,18.0,0.0,3.0,0.0,84.6388888888889,4.166666666666667,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,ddos
17.153846153846153,295.3076923076923,39.0,0.0,39.0,0.0,28.528205128205126,2.4615384615384617,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
52.5,279.1,10.0,10.0,0.0,41.1,28.93,4.0,1.0,3.0,14.638647478507021,1.0,0.0,0.0,1.0,1.0,brute_force
4.6,243.4,10.0,0.0,0.0,0.0,82.19000000000001,4.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,ddos
5.266666666666667,316.8666666666667,15.0,0.0,3.0,0.0,82.71333333333332,4.2,1.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,ddos
52.44444444444444,300.6666666666667,9.0,9.0,0.0,34.333333333333336,23.244444444444447,4.0,1.0,3.0,11.794537341969422,1.0,0.0,0.0,1.0,1.0,brute_force
17.142857142857142,313.0357142857143,28.0,0.0,28.0,0.0,27.92142857142857,2.7857142857142856,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
6.818181818181818,280.54545454545456,11.0,0.0,2.0,0.0,85.73636363636365,4.0,1.0,1.5714285714285714,0.0,0.0,0.0,0.0,1.0,1.0,ddos
56.75,261.75,4.0,4.0,0.0,48.0,31.525000000000002,4.0,1.0,3.0,12.708265027138834,1.0,0.0,0.0,1.0,1.0,brute_force
6.2,345.3,10.0,0.0,3.0,0.0,86.44000000000001,4.1,1.0,1.375,0.0,0.0,0.0,1.0,1.0,1.0,ddos
19.074074074074073,314.22222222222223,27.0,0.0,27.0,0.0,31.20740740740741,2.5925925925925926,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
19.771428571428572,249.88571428571427,35.0,0.0,35.0,0.0,28.191428571428574,2.8,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,refresh_abuse
49.54545454545455,244.54545454545453,11.0,11.0,0.0,37.90909090909091,28.64545454545455,4.0,1.0,3.0,14.041850081773706,1.0,0.0,0.0,1.0,1.0,brute_force
4.461538461538462,294.84615384615387,13.0,0.0,3.0,0.0,84.86923076923077,4.153846153846154,1.0,1.7142857142857142,0.0,0.0,0.0,1.0,1.0,1.0,ddos
4.454545454545454,271.3636363636364,11.0,0.0,0.0,0.0,84.56363636363635,4.0,1.0,1.2857142857142858,0.0,0.0,0.0,0.0,1.0,1.0,ddos
5.6,294.6,10.0,0.0,1.0,0.0,89.76000000000002,4.1,1.0,1.5714285714285714,0.0,0.0,0.0,1.0,1.0,1.0,ddos
